,date,frame_idx,idBox,conf,c,xc,yc,time_video,time_video_min,nomClass,line_name
781,2023-01-24 10:57:24.294334,12815,3082,0.52517146,5,1375,-765,431,7,particular,1
782,2023-01-24 10:57:24.488533,12816,3082,0.53018856,5,1374,-763,432,7,particular,1
783,2023-01-24 10:58:02.699045,12999,3199,0.535553,5,1337,-750,438,7,particular,1
784,2023-01-24 10:58:02.910998,13000,3199,0.5175573,5,1337,-749,438,7,particular,1
785,2023-01-24 10:58:03.119078,13001,3199,0.5587754,5,1336,-750,438,7,particular,1
786,2023-01-24 10:58:11.144485,13042,3082,0.65768486,5,919,-984,439,7,particular,5
787,2023-01-24 10:58:12.640401,13050,3082,0.63895893,5,848,-1022,439,7,particular,9
788,2023-01-24 10:58:19.807888,13084,3213,0.6433551,5,1004,-812,441,7,particular,4
789,2023-01-24 10:58:27.438369,13122,3225,0.59903145,5,1371,-764,442,7,particular,1
790,2023-01-24 10:58:35.824172,13163,3210,0.54578197,5,975,-840,443,7,particular,4
791,2023-01-24 10:58:43.148475,13198,3250,0.50170517,6,1395,-810,444,7,peaton,2
792,2023-01-24 10:58:49.002871,13230,3213,0.77963954,5,432,-928,445,7,particular,7
793,2023-01-24 10:58:51.813010,13246,3261,0.70206547,5,1350,-755,446,7,particular,1
794,2023-01-24 10:59:01.943348,13292,3245,0.56082565,5,894,-766,448,7,particular,0
795,2023-01-24 10:59:03.718510,13300,3225,0.5127755,3,919,-985,448,7,minivan,5
796,2023-01-24 10:59:07.931957,13319,3225,0.5762963,3,853,-1022,448,7,minivan,9
797,2023-01-24 10:59:09.327209,13325,3267,0.589876,5,236,-869,449,7,particular,8
798,2023-01-24 10:59:10.497760,13330,3261,0.76586246,5,984,-830,449,7,particular,4
799,2023-01-24 10:59:19.576142,13374,3268,0.7921149,5,224,-877,450,7,particular,8
800,2023-01-24 10:59:30.738804,13431,3297,0.7778984,5,435,-928,452,7,particular,7
801,2023-01-24 10:59:44.759613,13483,3309,0.780861,7,724,-958,454,7,taxi,9
802,2023-01-24 10:59:59.465772,13536,3293,0.6717398,5,971,-845,456,7,particular,4
803,2023-01-24 11:00:07.021149,13560,3248,0.5328828,5,1371,-826,457,7,particular,2
804,2023-01-24 11:00:07.380482,13561,3248,0.5482073,5,1371,-828,457,7,particular,2
805,2023-01-24 11:00:08.022689,13563,3248,0.57866323,5,1370,-827,457,7,particular,2
806,2023-01-24 11:00:08.984945,13566,3248,0.64910066,5,1375,-831,457,7,particular,2
807,2023-01-24 11:00:10.516346,13571,3293,0.76911694,5,865,-893,457,7,particular,6
808,2023-01-24 11:00:15.352042,13591,3248,0.50834244,5,1367,-829,458,7,particular,2
809,2023-01-24 11:00:20.293618,13611,3293,0.63860667,5,748,-968,458,7,particular,9
810,2023-01-24 11:00:23.900517,13626,3248,0.60681975,5,1356,-837,459,7,particular,2
811,2023-01-24 11:00:27.204239,13639,3248,0.56036216,5,1376,-842,459,7,particular,2
812,2023-01-24 11:00:34.948748,13677,3248,0.71691316,5,1353,-839,461,7,particular,2
813,2023-01-24 11:00:35.380777,13679,3248,0.6120319,5,1368,-837,461,7,particular,2
814,2023-01-24 11:00:35.847630,13681,3248,0.5895133,5,1354,-837,461,7,particular,2
815,2023-01-24 11:00:36.095787,13682,3248,0.6439424,5,1365,-837,461,7,particular,2
816,2023-01-24 11:00:51.654419,13751,3384,0.7436035,7,1341,-847,463,7,taxi,2
817,2023-01-24 11:00:52.564636,13754,3384,0.5332007,7,1415,-826,463,7,taxi,2
818,2023-01-24 11:00:52.807802,13755,3384,0.7571919,7,1329,-843,463,7,taxi,2
819,2023-01-24 11:00:55.979023,13767,3347,0.58748,5,1129,-729,464,7,particular,3
820,2023-01-24 11:00:57.163889,13771,3369,0.5408917,0,1359,-760,464,7,bus,1
821,2023-01-24 11:02:01.349319,14020,3428,0.86258554,0,882,-765,472,7,bus,0
822,2023-01-24 11:02:16.020183,14081,3473,0.55600387,5,1368,-828,474,7,particular,2
823,2023-01-24 11:02:18.525237,14090,3449,0.66399604,5,856,-765,474,7,particular,0
824,2023-01-24 11:02:20.885812,14098,3468,0.74530965,5,977,-840,475,7,particular,4
825,2023-01-24 11:02:22.381124,14103,3428,0.9311887,0,703,-944,475,7,bus,9
826,2023-01-24 11:02:27.834030,14117,3480,0.53465307,5,914,-944,475,7,particular,5
827,2023-01-24 11:02:31.344542,14127,3478,0.73384076,5,964,-770,476,7,particular,0
828,2023-01-24 11:02:35.393798,14139,3323,0.6318718,7,1157,-723,476,7,taxi,3
829,2023-01-24 11:02:35.707840,14140,3323,0.60300416,7,1156,-724,476,7,taxi,3
830,2023-01-24 11:02:36.008072,14141,3323,0.60061896,7,1154,-722,476,7,taxi,3
831,2023-01-24 11:02:37.682061,14146,3444,0.53779197,7,1388,-813,476,7,taxi,2
832,2023-01-24 11:02:44.331971,14166,3444,0.5728299,7,1446,-841,477,7,taxi,2
833,2023-01-24 11:02:47.102979,14174,3444,0.5192833,7,1432,-832,477,7,taxi,2
834,2023-01-24 11:02:48.222539,14177,3390,0.65905315,7,1316,-865,477,7,taxi,2
835,2023-01-24 11:02:52.720315,14190,3477,0.6670456,5,925,-768,478,7,particular,0
836,2023-01-24 11:02:55.137724,14198,3444,0.52738714,7,1384,-816,478,7,taxi,2
837,2023-01-24 11:02:57.159239,14205,3478,0.8217266,5,880,-891,478,7,particular,6
838,2023-01-24 11:02:59.608862,14213,3499,0.63120013,5,455,-932,479,7,particular,7
839,2023-01-24 11:03:10.799350,14245,3478,0.67353714,5,795,-992,480,8,particular,9
840,2023-01-24 11:03:15.758994,14257,3495,0.6435065,5,884,-766,480,8,particular,0
841,2023-01-24 11:03:16.625829,14259,3522,0.6409669,5,487,-935,480,8,particular,7
842,2023-01-24 11:03:17.050228,14260,3522,0.63926756,5,485,-934,480,8,particular,7
843,2023-01-24 11:03:17.578380,14261,3522,0.7601287,5,478,-935,480,8,particular,7
844,2023-01-24 11:03:27.985460,14283,3539,0.5252678,5,1337,-850,481,8,particular,2
845,2023-01-24 11:03:27.985494,14283,3546,0.5274727,6,1391,-813,481,8,peaton,2
846,2023-01-24 11:03:28.369862,14284,3539,0.54682463,5,1338,-850,481,8,particular,2
847,2023-01-24 11:03:28.704028,14285,3477,0.76933676,5,825,-902,481,8,particular,6
848,2023-01-24 11:03:30.292223,14289,3539,0.6532073,5,1335,-851,481,8,particular,2
849,2023-01-24 11:03:30.664231,14290,3539,0.61819154,5,1335,-852,481,8,particular,2
850,2023-01-24 11:03:31.163907,14291,3539,0.5840342,5,1333,-852,481,8,particular,2
851,2023-01-24 11:03:34.402571,14298,3549,0.5946345,6,1394,-812,481,8,peaton,2
852,2023-01-24 11:03:34.856782,14299,3549,0.61941147,6,1394,-811,481,8,peaton,2
853,2023-01-24 11:03:35.315473,14300,3323,0.66580176,7,1151,-723,482,8,taxi,3
854,2023-01-24 11:03:35.756364,14301,3549,0.61702126,6,1395,-811,482,8,peaton,2
855,2023-01-24 11:03:36.475177,14303,3549,0.50284505,6,1395,-810,482,8,peaton,2
856,2023-01-24 11:03:36.968144,14304,3549,0.5471917,6,1396,-810,482,8,peaton,2
857,2023-01-24 11:03:38.447810,14307,3549,0.6268124,6,1396,-809,482,8,peaton,2
858,2023-01-24 11:03:39.277585,14309,3549,0.70477206,6,1397,-810,482,8,peaton,2
859,2023-01-24 11:03:40.544102,14312,3549,0.73729193,6,1396,-809,482,8,peaton,2
860,2023-01-24 11:03:42.913447,14319,3549,0.74181926,6,1397,-810,482,8,peaton,2
861,2023-01-24 11:03:43.314004,14320,3477,0.7560944,5,753,-969,482,8,particular,9
862,2023-01-24 11:03:44.151005,14323,3549,0.7043194,6,1395,-808,482,8,peaton,2
863,2023-01-24 11:03:45.573498,14328,3538,0.5774284,5,1310,-868,482,8,particular,2
864,2023-01-24 11:03:56.900380,14361,3390,0.7495039,7,1005,-811,484,8,taxi,4
865,2023-01-24 11:04:00.633382,14372,3570,0.5868915,3,412,-927,484,8,minivan,7
866,2023-01-24 11:04:04.399564,14382,3566,0.58988667,5,1355,-838,484,8,particular,2
867,2023-01-24 11:04:05.128139,14384,3566,0.5457139,5,1354,-840,484,8,particular,2
868,2023-01-24 11:04:05.410796,14385,3566,0.5615063,5,1352,-840,484,8,particular,2
869,2023-01-24 11:04:05.923516,14387,3566,0.5559208,5,1363,-838,484,8,particular,2
870,2023-01-24 11:04:08.719410,14396,3566,0.5361592,5,1358,-836,485,8,particular,2
871,2023-01-24 11:04:10.785381,14402,3566,0.50271535,5,1365,-839,485,8,particular,2
872,2023-01-24 11:04:11.439628,14404,3566,0.5246763,5,1357,-834,485,8,particular,2
873,2023-01-24 11:04:25.804636,14434,3597,0.6012728,5,418,-925,486,8,particular,7
874,2023-01-24 11:04:29.284682,14442,3605,0.6838256,5,974,-842,486,8,particular,4
875,2023-01-24 11:04:33.578529,14453,3566,0.56757855,5,1366,-829,487,8,particular,2
876,2023-01-24 11:04:44.599163,14477,3592,0.6020735,5,915,-941,487,8,particular,5
877,2023-01-24 11:04:47.705811,14483,3594,0.75393474,7,986,-832,488,8,taxi,4
878,2023-01-24 11:04:52.676934,14492,3564,0.6761778,5,866,-765,488,8,particular,0
879,2023-01-24 11:05:20.094976,14554,3390,0.85959965,7,239,-869,490,8,taxi,8
880,2023-01-24 11:05:20.095249,14554,3635,0.6931266,5,445,-930,490,8,particular,7
881,2023-01-24 11:05:25.458573,14565,3617,0.7388664,5,952,-768,490,8,particular,0
882,2023-01-24 11:05:38.181904,14592,3538,0.7174036,5,920,-987,491,8,particular,5
883,2023-01-24 11:05:44.261707,14605,3594,0.8102129,7,447,-930,492,8,taxi,7
884,2023-01-24 11:05:46.875131,14611,3538,0.67875504,5,852,-1026,492,8,particular,9
885,2023-01-24 11:05:51.097097,14621,3614,0.64985514,5,1340,-847,492,8,particular,2
886,2023-01-24 11:05:51.490030,14622,3614,0.6806834,5,1345,-848,492,8,particular,2
887,2023-01-24 11:06:00.193961,14645,3614,0.6854738,5,1338,-838,493,8,particular,2
888,2023-01-24 11:06:00.567950,14646,3614,0.5224535,5,1367,-834,493,8,particular,2
889,2023-01-24 11:06:02.817196,14652,3652,0.59041,3,402,-923,493,8,minivan,7
890,2023-01-24 11:06:07.803287,14663,3617,0.5065807,5,854,-895,494,8,particular,6
891,2023-01-24 11:06:21.336518,14699,3655,0.6424647,7,916,-768,495,8,taxi,0
892,2023-01-24 11:06:22.789316,14703,3617,0.68445414,5,781,-987,495,8,particular,9
893,2023-01-24 11:06:28.950103,14719,3614,0.7104684,5,1339,-843,496,8,particular,2
894,2023-01-24 11:06:36.446006,14740,3692,0.53466,5,1366,-829,496,8,particular,2
895,2023-01-24 11:06:54.268206,14796,3686,0.6770421,5,958,-768,498,8,particular,0
896,2023-01-24 11:07:00.448927,14814,3727,0.6127519,5,1363,-829,499,8,particular,2
897,2023-01-24 11:07:12.630418,14845,3732,0.56895053,6,1395,-811,500,8,peaton,2
898,2023-01-24 11:07:13.637965,14847,3732,0.6248273,6,1394,-810,500,8,peaton,2
899,2023-01-24 11:07:15.922018,14853,3723,0.6924546,5,960,-768,500,8,particular,0
900,2023-01-24 11:07:22.059930,14871,3692,0.5360857,5,1141,-724,501,8,particular,3
901,2023-01-24 11:07:23.275576,14875,3714,0.7167194,5,916,-767,501,8,particular,0
902,2023-01-24 11:07:24.347123,14878,3686,0.83391964,5,883,-892,501,8,particular,6
903,2023-01-24 11:07:43.476147,14928,3759,0.72130305,5,955,-769,503,8,particular,0
904,2023-01-24 11:07:47.105593,14940,3686,0.7158418,5,794,-990,503,8,particular,9
905,2023-01-24 11:07:47.105619,14940,3723,0.82865244,5,879,-891,503,8,particular,6
906,2023-01-24 11:07:49.739254,14948,3752,0.61655325,5,867,-765,503,8,particular,0
907,2023-01-24 11:08:10.513998,15009,3723,0.7994286,5,807,-998,505,8,particular,9
908,2023-01-24 11:08:10.514048,15009,3773,0.53803587,5,967,-768,505,8,particular,0
909,2023-01-24 11:08:14.496950,15020,3759,0.84913087,5,882,-890,506,8,particular,6
910,2023-01-24 11:08:19.541039,15035,3772,0.73225075,5,760,-973,506,8,particular,9
911,2023-01-24 11:08:26.019083,15055,3794,0.5841155,5,973,-768,507,8,particular,0
912,2023-01-24 11:08:26.420538,15056,3794,0.55524635,5,971,-766,507,8,particular,0
913,2023-01-24 11:08:27.010586,15058,3795,0.7952463,5,418,-926,507,8,particular,7
914,2023-01-24 11:08:37.624481,15081,3786,0.58410436,5,852,-765,508,8,particular,0
915,2023-01-24 11:08:43.355287,15095,3801,0.7421159,5,939,-767,508,8,particular,0
916,2023-01-24 11:08:51.534769,15116,3773,0.69211066,5,893,-888,509,8,particular,6
917,2023-01-24 11:08:55.327828,15128,3800,0.5842012,0,1355,-837,509,8,bus,2
918,2023-01-24 11:09:05.351429,15154,3759,0.67622477,5,792,-990,510,8,particular,9
919,2023-01-24 11:09:10.448953,15164,3811,0.77127284,7,719,-954,511,8,taxi,9
920,2023-01-24 11:09:13.200558,15169,3786,0.6863974,5,859,-765,511,8,particular,0
921,2023-01-24 11:09:18.127088,15182,3820,0.5465384,5,411,-925,511,8,particular,7
922,2023-01-24 11:09:31.690891,15213,3794,0.7566938,5,887,-889,512,8,particular,6
923,2023-01-24 11:09:32.144521,15214,3649,0.5803507,5,981,-837,512,8,particular,4
924,2023-01-24 11:09:44.260160,15249,3846,0.54215914,5,1359,-834,514,8,particular,2
925,2023-01-24 11:09:44.746147,15250,3773,0.7967165,5,834,-1010,514,8,particular,9
926,2023-01-24 11:09:44.746255,15250,3837,0.60352,5,763,-976,514,8,particular,9
927,2023-01-24 11:09:45.113546,15251,3773,0.7963727,5,834,-1009,514,8,particular,9
928,2023-01-24 11:09:45.473689,15252,3773,0.77923936,5,832,-1012,514,8,particular,9
929,2023-01-24 11:09:45.473756,15252,3837,0.6098092,5,764,-973,514,8,particular,9
930,2023-01-24 11:09:45.893923,15253,3837,0.6039086,5,763,-981,514,8,particular,9
931,2023-01-24 11:09:59.571996,15294,3847,0.6793717,5,402,-922,515,8,particular,7
932,2023-01-24 11:10:07.210127,15322,3794,0.6518128,5,792,-990,516,8,particular,9
933,2023-01-24 11:10:15.959098,15356,3860,0.7633802,5,417,-927,517,8,particular,7
934,2023-01-24 11:10:28.621262,15402,3879,0.68492913,5,966,-776,519,8,particular,0
935,2023-01-24 11:10:30.189568,15408,3862,0.649302,5,1379,-767,519,8,particular,1
936,2023-01-24 11:10:46.912364,15468,3869,0.68096524,5,219,-879,521,8,particular,8
937,2023-01-24 11:10:48.561150,15474,3904,0.54320526,6,1393,-811,521,8,peaton,2
938,2023-01-24 11:10:53.014406,15491,3841,0.72091734,5,926,-767,522,8,particular,0
939,2023-01-24 11:11:04.081640,15526,3900,0.5303743,5,1322,-743,523,8,particular,1
940,2023-01-24 11:11:09.285707,15544,3898,0.64774555,5,974,-768,523,8,particular,0
941,2023-01-24 11:11:13.102376,15558,3923,0.74037075,5,1327,-857,524,8,particular,2
942,2023-01-24 11:11:18.202209,15577,3879,0.82132363,5,884,-891,525,8,particular,6
943,2023-01-24 11:11:19.109044,15580,3862,0.64345163,5,920,-984,525,8,particular,5
944,2023-01-24 11:11:25.940473,15599,3911,0.5054365,5,858,-1023,525,8,particular,9
945,2023-01-24 11:11:26.318459,15600,3911,0.5687108,7,856,-1019,525,8,taxi,9
946,2023-01-24 11:11:26.615244,15601,3911,0.6905393,7,850,-1025,525,8,taxi,9
947,2023-01-24 11:11:36.811658,15636,3841,0.81848246,5,814,-902,527,8,particular,6
948,2023-01-24 11:11:38.895960,15644,3879,0.7411341,5,787,-988,527,8,particular,9
949,2023-01-24 11:11:43.673615,15661,3945,0.56846094,5,1357,-759,527,8,particular,1
950,2023-01-24 11:11:48.111947,15677,3841,0.76836216,5,743,-964,528,8,particular,9
951,2023-01-24 11:11:49.513823,15682,3908,0.7099711,5,857,-765,528,8,particular,0
952,2023-01-24 11:11:50.740256,15686,3908,0.6065761,5,856,-764,528,8,particular,0
953,2023-01-24 11:11:52.608755,15692,3908,0.5623915,5,853,-767,528,8,particular,0
954,2023-01-24 11:11:53.123560,15694,3946,0.73534536,5,992,-821,529,8,particular,4
955,2023-01-24 11:12:10.016183,15752,3927,0.6349433,5,884,-767,530,8,particular,0
956,2023-01-24 11:12:14.048455,15767,3923,0.73152256,5,971,-848,531,8,particular,4
957,2023-01-24 11:12:30.447136,15824,3986,0.5710928,5,444,-929,533,8,particular,7
958,2023-01-24 11:12:34.266632,15836,3998,0.72898954,5,1320,-859,533,8,particular,2
959,2023-01-24 11:12:39.875952,15854,4001,0.52862704,5,946,-768,534,8,particular,0
960,2023-01-24 11:12:41.417113,15859,3945,0.6830428,5,976,-842,534,8,particular,4
961,2023-01-24 11:12:43.514446,15866,3955,0.6840905,5,394,-921,534,8,particular,7
962,2023-01-24 11:12:43.901712,15867,4002,0.738147,5,486,-936,534,8,particular,7
963,2023-01-24 11:13:06.840736,15947,3998,0.6261525,5,983,-833,537,8,particular,4
964,2023-01-24 11:13:19.067139,15997,4026,0.52234423,3,452,-936,539,8,minivan,7
965,2023-01-24 11:13:24.239905,16017,4029,0.53753287,5,397,-924,539,8,particular,7
966,2023-01-24 11:13:24.512893,16018,4010,0.54976195,0,1315,-743,539,8,bus,1
967,2023-01-24 11:13:24.512907,16018,4029,0.5276688,5,401,-920,539,8,particular,7
968,2023-01-24 11:13:24.782352,16019,4029,0.61642367,5,393,-926,539,8,particular,7
969,2023-01-24 11:13:35.042913,16056,4047,0.55207115,5,486,-936,541,9,particular,7
970,2023-01-24 11:13:35.042926,16056,4049,0.5196556,7,904,-766,541,9,taxi,0
971,2023-01-24 11:13:38.375240,16068,4001,0.7500178,5,864,-893,541,9,particular,6
972,2023-01-24 11:13:50.630504,16105,4001,0.60138965,7,762,-977,542,9,taxi,9
973,2023-01-24 11:13:55.247923,16123,4044,0.6415603,0,1339,-750,543,9,bus,1
974,2023-01-24 11:13:55.534101,16124,4041,0.5537898,5,915,-939,543,9,particular,5
975,2023-01-24 11:14:01.188002,16145,4059,0.76765877,5,235,-872,544,9,particular,8
976,2023-01-24 11:14:12.491384,16185,3898,0.76581883,5,895,-888,545,9,particular,6
977,2023-01-24 11:14:12.491436,16185,4073,0.8113617,5,416,-925,545,9,particular,7
978,2023-01-24 11:14:14.374897,16191,4035,0.5399473,5,904,-771,545,9,particular,0
979,2023-01-24 11:14:27.296394,16236,4088,0.83499825,7,718,-953,547,9,taxi,9
980,2023-01-24 11:14:29.444611,16245,4081,0.84650636,0,1369,-763,547,9,bus,1
981,2023-01-24 11:14:29.444626,16245,4084,0.79969907,7,367,-917,547,9,taxi,7
982,2023-01-24 11:14:39.166280,16281,4044,0.9547228,0,917,-948,548,9,bus,5
983,2023-01-24 11:14:50.771020,16319,4044,0.91764796,0,795,-992,550,9,bus,9
984,2023-01-24 11:14:56.168620,16337,4113,0.5756258,5,1350,-755,550,9,particular,1
985,2023-01-24 11:14:56.493701,16338,4113,0.61356264,5,1350,-754,550,9,particular,1
986,2023-01-24 11:14:56.781409,16339,4113,0.614776,5,1346,-756,550,9,particular,1
987,2023-01-24 11:15:17.693207,16416,4081,0.8491188,0,918,-965,553,9,bus,5
988,2023-01-24 11:15:25.426094,16449,4081,0.77262,0,786,-986,554,9,bus,9
989,2023-01-24 11:15:31.070935,16474,4137,0.758436,0,380,-921,555,9,bus,7
990,2023-01-24 11:15:32.589581,16481,4126,0.7306618,5,901,-887,555,9,particular,6
991,2023-01-24 11:15:43.293680,16527,4148,0.62212604,5,788,-989,557,9,particular,9
992,2023-01-24 11:15:57.778405,16593,4126,0.7965606,5,788,-988,559,9,particular,9
993,2023-01-24 11:16:02.414494,16614,4178,0.53211105,5,998,-820,560,9,particular,4
994,2023-01-24 11:16:02.620645,16615,4178,0.5351511,5,1001,-814,560,9,particular,4
995,2023-01-24 11:16:17.052691,16681,4181,0.55839115,5,998,-820,562,9,particular,4
996,2023-01-24 11:16:17.935488,16685,4181,0.5304857,5,997,-820,562,9,particular,4
997,2023-01-24 11:16:19.252105,16691,4181,0.5741586,5,995,-823,562,9,particular,4
998,2023-01-24 11:16:19.522384,16692,4181,0.58055687,5,992,-821,562,9,particular,4
999,2023-01-24 11:16:30.644432,16737,4188,0.6209155,0,709,-947,564,9,bus,9
1000,2023-01-24 11:16:31.190054,16739,4188,0.528422,0,709,-946,564,9,bus,9
1001,2023-01-24 11:16:31.445097,16740,4188,0.58432627,0,707,-948,564,9,bus,9
1002,2023-01-24 11:16:31.705133,16741,4188,0.61358774,0,713,-946,564,9,bus,9
1003,2023-01-24 11:16:34.308837,16750,4188,0.6090063,0,712,-949,564,9,bus,9
1004,2023-01-24 11:16:34.839189,16752,4188,0.68444204,0,713,-948,564,9,bus,9
1005,2023-01-24 11:16:36.119899,16757,4188,0.7627718,0,709,-947,564,9,bus,9
1006,2023-01-24 11:16:37.759929,16763,4210,0.5416236,5,1332,-748,565,9,particular,1
1007,2023-01-24 11:16:46.620951,16797,4226,0.5599841,5,455,-930,566,9,particular,7
1008,2023-01-24 11:16:51.931003,16819,4234,0.5835821,7,915,-945,566,9,taxi,5
1009,2023-01-24 11:17:08.164759,16895,4213,0.6252482,5,993,-824,569,9,particular,4
1010,2023-01-24 11:17:15.288746,16926,4244,0.8089297,7,782,-908,570,9,taxi,6
1011,2023-01-24 11:17:17.744777,16935,4244,0.8059505,7,777,-908,570,9,taxi,6
1012,2023-01-24 11:17:18.584890,16938,4244,0.7243212,7,775,-909,570,9,taxi,6
1013,2023-01-24 11:17:19.636265,16942,4245,0.612818,5,1339,-750,571,9,particular,1
1014,2023-01-24 11:17:43.821437,17033,4275,0.6320469,7,1387,-812,574,9,taxi,2
1015,2023-01-24 11:17:50.965115,17059,4244,0.8135401,7,723,-954,575,9,taxi,9
1016,2023-01-24 11:17:55.228628,17073,4275,0.5230447,7,1453,-843,575,9,taxi,2
1017,2023-01-24 11:18:01.453703,17093,4275,0.71468985,7,1388,-814,576,9,taxi,2
1018,2023-01-24 11:18:01.453757,17093,4278,0.75996983,5,243,-865,576,9,particular,8
1019,2023-01-24 11:18:01.822956,17094,4290,0.6822606,5,474,-934,576,9,particular,7
1020,2023-01-24 11:18:17.249988,17148,4276,0.7779995,5,857,-765,578,9,particular,0
1021,2023-01-24 11:18:39.344858,17228,4342,0.6770477,5,1365,-831,580,9,particular,2
1022,2023-01-24 11:18:54.781930,17281,4218,0.58247757,5,1365,-827,582,9,particular,2
1023,2023-01-24 11:19:05.908445,17320,4342,0.51216054,5,1139,-727,583,9,particular,3
1024,2023-01-24 11:19:08.526695,17328,4347,0.7649921,5,244,-867,584,9,particular,8
1025,2023-01-24 11:19:23.033375,17373,4369,0.5474144,5,1135,-726,585,9,particular,3
1026,2023-01-24 11:19:25.606804,17381,4331,0.5416544,0,1191,-716,585,9,bus,3
1027,2023-01-24 11:19:27.904138,17388,4331,0.60875034,0,1182,-718,586,9,bus,3
1028,2023-01-24 11:19:28.329555,17389,4331,0.6188486,0,1181,-719,586,9,bus,3
1029,2023-01-24 11:19:28.872308,17390,4331,0.56425345,0,1179,-714,586,9,bus,3
1030,2023-01-24 11:19:29.734386,17392,4370,0.6081328,7,917,-767,586,9,taxi,0
1031,2023-01-24 11:19:42.664504,17433,4398,0.6881005,5,1363,-830,587,9,particular,2
1032,2023-01-24 11:19:42.971133,17434,4398,0.71177614,5,1362,-835,587,9,particular,2
1033,2023-01-24 11:19:43.239631,17435,4398,0.7106001,5,1356,-828,587,9,particular,2
1034,2023-01-24 11:19:56.137260,17482,4422,0.57591087,5,1358,-835,589,9,particular,2
1035,2023-01-24 11:19:57.449199,17486,4434,0.7133489,5,1344,-845,589,9,particular,2
1036,2023-01-24 11:20:01.355221,17499,4398,0.5968855,5,1141,-724,589,9,particular,3
1037,2023-01-24 11:20:11.689904,17535,4370,0.6579957,7,822,-901,591,9,taxi,6
1038,2023-01-24 11:20:13.251027,17540,4422,0.5571447,5,1146,-725,591,9,particular,3
1039,2023-01-24 11:20:25.140270,17582,4457,0.73691213,5,988,-828,592,9,particular,4
1040,2023-01-24 11:20:32.308109,17607,4370,0.69903857,7,758,-973,593,9,taxi,9
1041,2023-01-24 11:21:06.073243,17709,4470,0.66129065,5,970,-768,596,9,particular,0
1042,2023-01-24 11:21:08.548245,17717,4503,0.5377116,5,1337,-852,597,9,particular,2
1043,2023-01-24 11:21:10.812356,17725,4479,0.53658164,5,1360,-833,597,9,particular,2
1044,2023-01-24 11:21:30.240255,17798,4479,0.6867025,5,1364,-830,599,9,particular,2
1045,2023-01-24 11:21:30.739422,17800,4479,0.62345415,5,1362,-844,600,10,particular,2
1046,2023-01-24 11:21:32.923786,17806,4479,0.57736504,5,1344,-845,600,10,particular,2
1047,2023-01-24 11:21:33.296325,17807,4479,0.54554415,5,1371,-841,600,10,particular,2
1048,2023-01-24 11:21:43.149144,17839,4485,0.6538812,5,980,-829,601,10,particular,4
1049,2023-01-24 11:21:43.970668,17842,4485,0.6974118,5,989,-831,601,10,particular,4
1050,2023-01-24 11:21:44.271940,17843,4485,0.6853739,5,979,-830,601,10,particular,4
1051,2023-01-24 11:21:45.210751,17846,4485,0.52114415,7,993,-834,601,10,taxi,4
1052,2023-01-24 11:21:45.493158,17847,4485,0.5060808,5,980,-830,601,10,particular,4
1053,2023-01-24 11:21:46.697268,17851,4513,0.914051,0,899,-769,601,10,bus,0
1054,2023-01-24 11:21:46.697327,17851,4531,0.5834952,7,982,-834,601,10,taxi,4
1055,2023-01-24 11:21:47.196220,17853,4513,0.92680496,0,898,-764,601,10,bus,0
1056,2023-01-24 11:21:47.731205,17855,4513,0.918063,0,899,-766,601,10,bus,0
1057,2023-01-24 11:21:49.487417,17861,4513,0.9121627,0,897,-765,602,10,bus,0
1058,2023-01-24 11:21:49.820595,17862,4513,0.8984697,0,896,-767,602,10,bus,0
1059,2023-01-24 11:21:52.568462,17871,4512,0.57558614,5,1356,-758,602,10,particular,1
1060,2023-01-24 11:21:55.181942,17880,4520,0.58958226,5,1142,-726,602,10,particular,3
1061,2023-01-24 11:21:56.010374,17883,4479,0.7116683,5,1363,-829,602,10,particular,2
1062,2023-01-24 11:21:56.518081,17885,4479,0.6009474,5,1376,-837,602,10,particular,2
1063,2023-01-24 11:21:58.181967,17891,4479,0.6033849,5,1364,-831,603,10,particular,2
1064,2023-01-24 11:22:51.998566,18045,4593,0.5388107,5,1303,-862,608,10,particular,2
1065,2023-01-24 11:23:03.993310,18075,4513,0.8629914,0,757,-912,609,10,bus,6
1066,2023-01-24 11:23:07.329136,18080,4558,0.70539415,5,1134,-728,609,10,particular,3
1067,2023-01-24 11:23:12.128113,18088,4543,0.59093624,5,925,-767,609,10,particular,0
1068,2023-01-24 11:23:14.062359,18092,4479,0.65747076,5,1351,-840,609,10,particular,2
1069,2023-01-24 11:23:14.540226,18093,4479,0.6297722,5,1368,-840,609,10,particular,2
1070,2023-01-24 11:23:17.381325,18100,4513,0.92627627,0,716,-953,610,10,bus,9
1071,2023-01-24 11:23:46.483123,18169,4621,0.5098812,5,905,-766,612,10,particular,0
1072,2023-01-24 11:23:46.969790,18170,4621,0.53795743,5,904,-765,612,10,particular,0
1073,2023-01-24 11:23:49.033164,18174,4621,0.5337922,7,902,-766,612,10,taxi,0
1074,2023-01-24 11:23:51.985802,18181,4635,0.740487,7,717,-952,612,10,taxi,9
1075,2023-01-24 11:24:37.318880,18273,4543,0.8231794,5,832,-900,615,10,particular,6
1076,2023-01-24 11:24:42.502508,18283,4634,0.6036594,5,1315,-740,616,10,particular,1
1077,2023-01-24 11:24:44.745340,18288,4635,0.68574375,7,721,-955,616,10,taxi,9
